,Date,Description,Size,Symbol,Expiration,Strike,Type,Trade Price,Profit/Loss,Stock Price,Year
11081,2017-10-20,Open 7DaysBeforeEarnings:Long Puts,1,SHPG,Oct27`17,145.0,Put,2.98, , $145.25,2017
11082,2017-10-20,Close 1DaysBeforeEarnings:Long Puts,-1,STX,Oct27`17,35.0,Put,1.68,-$16, $34.94,2017
11083,2017-10-20,Close 1DaysBeforeEarnings:Long Calls,-1,STX,Oct27`17,35.0,Call,1.56, $27, $34.94,2017
11084,2017-10-20,Open 7DaysBeforeEarnings:Long Calls,1,XOM,Oct27`17,83.0,Call,0.64, , $83.11,2017
11085,2017-10-20,Close 40%CloseAfterGains:Long Calls,-1,CELG,Oct27`17,136.0,Call,0.08,-$249, $121.33,2017
11086,2017-10-20,Close 40%CloseAfterGains:Long Puts,-1,CELG,Oct27`17,136.0,Put,15.02, $1238, $121.33,2017
11087,2017-10-20,Close 1DaysBeforeEarnings:Long Calls,-1,HAS,Oct27`17,97.5,Call,3.5, $34, $98.19,2017
11088,2017-10-20,Open 7DaysBeforeEarnings:Long Calls,1,SHPG,Oct27`17,145.0,Call,3.2, , $145.25,2017
11089,2017-10-20,Close 1DaysBeforeEarnings:Long Puts,-1,HAS,Oct27`17,97.5,Put,2.8,-$75, $98.19,2017
11090,2017-10-23,Close 1DaysBeforeEarnings:Long Calls,-1,MCD,Oct27`17,165.0,Call,1.54,-$121, $163.34,2017
11091,2017-10-23,Close 1DaysBeforeEarnings:Long Puts,-1,MCD,Oct27`17,165.0,Put,3.68, $146, $163.34,2017
11092,2017-10-23,Close 1DaysBeforeEarnings:Long Calls,-1,PCAR,Nov17`17,72.5,Call,3.12, $121, $74.65,2017
11093,2017-10-23,Close 1DaysBeforeEarnings:Long Puts,-1,PCAR,Nov17`17,72.5,Put,0.95,-$87, $74.65,2017
11094,2017-10-23,Close 1DaysBeforeEarnings:Long Puts,-1,MMM,Oct27`17,217.5,Put,1.26,-$152, $221.55,2017
11095,2017-10-23,Close 1DaysBeforeEarnings:Long Calls,-1,BIIB,Oct27`17,345.0,Call,2.02,-$669, $328.55,2017
11096,2017-10-23,Open 7DaysBeforeEarnings:Long Calls,1,MDLZ,Nov3`17,41.0,Call,0.8, , $41.04,2017
11097,2017-10-23,Open 7DaysBeforeEarnings:Long Puts,1,MDLZ,Nov3`17,41.0,Put,0.66, , $41.04,2017
11098,2017-10-23,Close 1DaysBeforeEarnings:Long Puts,-1,ESRX,Oct27`17,57.5,Put,0.92,-$80, $58.65,2017
11099,2017-10-23,Close 1DaysBeforeEarnings:Long Puts,-1,ILMN,Oct27`17,207.5,Put,5.65,-$175, $211.55,2017
11100,2017-10-23,Close 1DaysBeforeEarnings:Long Calls,-1,ESRX,Oct27`17,57.5,Call,2.04, $58, $58.65,2017
11101,2017-10-23,Close 1DaysBeforeEarnings:Long Puts,-1,BIIB,Oct27`17,345.0,Put,18.8, $955, $328.55,2017
11102,2017-10-23,Close 1DaysBeforeEarnings:Long Calls,-1,ILMN,Oct27`17,207.5,Call,9.45, $299, $211.55,2017
11103,2017-10-23,Close 1DaysBeforeEarnings:Long Calls,-1,TXN,Oct27`17,94.0,Call,2.89, $106, $96.21,2017
11104,2017-10-23,Close 1DaysBeforeEarnings:Long Calls,-1,CAT,Oct27`17,130.0,Call,3.6, $125, $131.68,2017
11105,2017-10-23,Close 1DaysBeforeEarnings:Long Puts,-1,UTX,Oct27`17,119.0,Put,0.74,-$64, $120.89,2017
11106,2017-10-23,Close 1DaysBeforeEarnings:Long Calls,-1,MMM,Oct27`17,217.5,Call,6.08, $291, $221.55,2017
11107,2017-10-23,Close 1DaysBeforeEarnings:Long Calls,-1,UTX,Oct27`17,119.0,Call,2.78, $103, $120.89,2017
11108,2017-10-23,Close 1DaysBeforeEarnings:Long Puts,-1,TXN,Oct27`17,94.0,Put,0.77,-$73, $96.21,2017
11109,2017-10-23,Close 1DaysBeforeEarnings:Long Puts,-1,CAT,Oct27`17,130.0,Put,2.09,-$45, $131.68,2017
11110,2017-10-24,Close 1DaysBeforeEarnings:Long Puts,-1,CTXS,Nov17`17,82.5,Put,2.42,-$36, $83.19,2017
11111,2017-10-24,Close 1DaysBeforeEarnings:Long Puts,-1,BA,Oct27`17,260.0,Put,2.6,-$255, $266,2017
11112,2017-10-24,Open 7DaysBeforeEarnings:Long Calls,1,CHKP,Nov17`17,120.0,Call,2.9, , $117.27,2017
11113,2017-10-24,Open 7DaysBeforeEarnings:Long Puts,1,CHKP,Nov17`17,120.0,Put,5.55, , $117.27,2017
11114,2017-10-24,Open 7DaysBeforeEarnings:Long Calls,1,PFE,Nov3`17,36.5,Call,0.34, , $36.27,2017
11115,2017-10-24,Open 7DaysBeforeEarnings:Long Puts,1,PFE,Nov3`17,36.5,Put,0.57, , $36.27,2017
11116,2017-10-24,Close 1DaysBeforeEarnings:Long Calls,-1,VRTX,Oct27`17,155.0,Call,1.52,-$194, $151.11,2017
11117,2017-10-24,Close 1DaysBeforeEarnings:Long Puts,-1,VRTX,Oct27`17,155.0,Put,5.2, $178, $151.11,2017
11118,2017-10-24,Open 7DaysBeforeEarnings:Long Calls,1,INCY,Nov17`17,115.0,Call,4.5, , $114.04,2017
11119,2017-10-24,Open 7DaysBeforeEarnings:Long Puts,1,INCY,Nov17`17,115.0,Put,5.35, , $114.04,2017
11120,2017-10-24,Close 1DaysBeforeEarnings:Long Calls,-1,AMGN,Oct27`17,187.5,Call,0.66,-$223, $180.37,2017
11121,2017-10-24,Open 7DaysBeforeEarnings:Long Calls,1,FISV,Nov17`17,130.0,Call,1.38, , $127.39,2017
11122,2017-10-24,Close 1DaysBeforeEarnings:Long Calls,-1,V,Oct27`17,108.0,Call,1.75, $28, $108.41,2017
11123,2017-10-24,Close 1DaysBeforeEarnings:Long Puts,-1,V,Oct27`17,108.0,Put,1.4,-$27, $108.41,2017
11124,2017-10-24,Close 1DaysBeforeEarnings:Long Puts,-1,XLNX,Oct27`17,72.5,Put,2.41, $29, $71.61,2017
11125,2017-10-24,Close 1DaysBeforeEarnings:Long Calls,-1,XLNX,Oct27`17,72.5,Call,1.49,-$26, $71.61,2017
11126,2017-10-24,Close 1DaysBeforeEarnings:Long Calls,-1,BA,Oct27`17,260.0,Call,8.95, $372, $266,2017
11127,2017-10-24,Open 7DaysBeforeEarnings:Long Puts,1,EA,Nov3`17,114.0,Put,3.72, , $113.39,2017
11128,2017-10-24,Open 7DaysBeforeEarnings:Long Calls,1,EA,Nov3`17,114.0,Call,3.18, , $113.39,2017
11129,2017-10-24,Close 1DaysBeforeEarnings:Long Puts,-1,AMGN,Oct27`17,187.5,Put,7.68, $360, $180.37,2017
11130,2017-10-24,Close 1DaysBeforeEarnings:Long Calls,-1,CTXS,Nov17`17,82.5,Call,3.08, $37, $83.19,2017
11131,2017-10-24,Open 7DaysBeforeEarnings:Long Puts,1,FISV,Nov17`17,130.0,Put,3.95, , $127.39,2017
11132,2017-10-24,Open 7DaysBeforeEarnings:Long Calls,1,VRSK,Nov17`17,85.0,Call,1.92, , $84.88,2017
11133,2017-10-24,Open 7DaysBeforeEarnings:Long Puts,1,VRSK,Nov17`17,85.0,Put,2.0, , $84.88,2017
11134,2017-10-24,Open 7DaysBeforeEarnings:Long Puts,1,IDXX,Nov17`17,165.0,Put,6.7, , $162.7,2017
11135,2017-10-24,Open 7DaysBeforeEarnings:Long Calls,1,IDXX,Nov17`17,165.0,Call,4.3, , $162.7,2017
11136,2017-10-24,Close 1DaysBeforeEarnings:Long Puts,-1,WBA,Oct27`17,68.0,Put,1.64, $14, $67.29,2017
11137,2017-10-24,Close 1DaysBeforeEarnings:Long Calls,-1,ORLY,Nov17`17,210.0,Call,4.3,-$546, $203.33,2017
11138,2017-10-24,Close 1DaysBeforeEarnings:Long Puts,-1,ORLY,Nov17`17,210.0,Put,10.95, $425, $203.33,2017
11139,2017-10-24,Close 1DaysBeforeEarnings:Long Calls,-1,KO,Oct27`17,46.5,Call,0.29,-$20, $46.18,2017
11140,2017-10-24,Close 1DaysBeforeEarnings:Long Puts,-1,SIRI,Oct27`17,6.0,Put,0.34, $5, $5.72,2017
11141,2017-10-24,Close 1DaysBeforeEarnings:Long Calls,-1,SIRI,Oct27`17,6.0,Call,0.04, , $5.72,2017
11142,2017-10-24,Close 1DaysBeforeEarnings:Long Calls,-1,WBA,Oct27`17,68.0,Call,1.26, , $67.29,2017
11143,2017-10-24,Close 1DaysBeforeEarnings:Long Calls,-1,CA,Nov17`17,34.0,Call,0.88, $17, $34.29,2017
11144,2017-10-24,Close 1DaysBeforeEarnings:Long Puts,-1,KO,Oct27`17,46.5,Put,0.6, $7, $46.18,2017
11145,2017-10-24,Close 1DaysBeforeEarnings:Long Puts,-1,CA,Nov17`17,34.0,Put,0.73,-$32, $34.29,2017
11146,2017-10-25,Open 7DaysBeforeEarnings:Long Calls,1,LBTYK,Nov17`17,30.0,Call,1.08, , $30.17,2017
11147,2017-10-25,Open 7DaysBeforeEarnings:Long Calls,1,FB,Nov3`17,170.0,Call,4.65, , $170.6,2017
11148,2017-10-25,Close 1DaysBeforeEarnings:Long Calls,-1,CMCSA,Oct27`17,37.0,Call,0.49,-$13, $36.83,2017
11149,2017-10-25,Close 1DaysBeforeEarnings:Long Puts,-1,CMCSA,Oct27`17,37.0,Put,0.66,-$5, $36.83,2017
11150,2017-10-25,Open 7DaysBeforeEarnings:Long Calls,1,CTRP,Nov3`17,47.5,Call,1.4, , $47.35,2017
11151,2017-10-25,Close 1DaysBeforeEarnings:Long Puts,-1,ALXN,Oct27`17,141.0,Put,10.05, $430, $132.01,2017
11152,2017-10-25,Close 1DaysBeforeEarnings:Long Puts,-1,KLAC,Nov17`17,110.0,Put,5.5, $65, $106.71,2017
11153,2017-10-25,Close 1DaysBeforeEarnings:Long Calls,-1,KLAC,Nov17`17,110.0,Call,1.7,-$93, $106.71,2017
11154,2017-10-25,Open 7DaysBeforeEarnings:Long Puts,1,CTRP,Nov3`17,47.5,Put,1.55, , $47.35,2017
11155,2017-10-25,Open 7DaysBeforeEarnings:Long Puts,1,LBTYK,Nov17`17,30.0,Put,0.92, , $30.17,2017
11156,2017-10-25,Close 1DaysBeforeEarnings:Long Puts,-1,GOOG,Oct27`17,985.0,Put,26.55, $630, $973.33,2017
11157,2017-10-25,Close 1DaysBeforeEarnings:Long Calls,-1,BMRN,Nov17`17,90.0,Call,1.4,-$133, $84.79,2017
11158,2017-10-25,Close 1DaysBeforeEarnings:Long Puts,-1,BMRN,Nov17`17,90.0,Put,6.55, $195, $84.79,2017
11159,2017-10-25,Close 1DaysBeforeEarnings:Long Calls,-1,AAL,Oct27`17,51.5,Call,0.7,-$51, $51.02,2017
11160,2017-10-25,Open 7DaysBeforeEarnings:Long Puts,1,FB,Nov3`17,170.0,Put,4.1, , $170.6,2017
11161,2017-10-25,Close 1DaysBeforeEarnings:Long Puts,-1,AAL,Oct27`17,51.5,Put,1.42, $18, $51.02,2017
11162,2017-10-25,Open 7DaysBeforeEarnings:Long Puts,1,SYMC,Nov3`17,32.5,Put,1.08, , $32.18,2017
11163,2017-10-25,Open 7DaysBeforeEarnings:Long Calls,1,SYMC,Nov3`17,32.5,Call,0.76, , $32.18,2017
11164,2017-10-25,Open 7DaysBeforeEarnings:Long Puts,1,QCOM,Nov3`17,54.0,Put,1.32, , $53.84,2017
11165,2017-10-25,Close 1DaysBeforeEarnings:Long Calls,-1,GOOG,Oct27`17,985.0,Call,13.9,-$681, $973.33,2017
11166,2017-10-25,Open 7DaysBeforeEarnings:Long Puts,1,LBTYA,Nov17`17,32.5,Put,1.82, , $31.19,2017
11167,2017-10-25,Open 7DaysBeforeEarnings:Long Calls,1,LBTYA,Nov17`17,32.5,Call,0.52, , $31.19,2017
11168,2017-10-25,Open 7DaysBeforeEarnings:Long Calls,1,QCOM,Nov3`17,54.0,Call,1.23, , $53.84,2017
11169,2017-10-25,Open 7DaysBeforeEarnings:Long Puts,1,CTSH,Nov3`17,74.5,Put,1.75, , $74.25,2017
11170,2017-10-25,Close 1DaysBeforeEarnings:Long Calls,-1,ALXN,Oct27`17,141.0,Call,1.23,-$368, $132.01,2017
11171,2017-10-25,Close 1DaysBeforeEarnings:Long Puts,-1,AMZN,Oct27`17,987.5,Put,27.82, $297, $972.91,2017
11172,2017-10-25,Close 1DaysBeforeEarnings:Long Calls,-1,WYNN,Oct27`17,146.0,Call,2.47,-$12, $143.51,2017
11173,2017-10-25,Close 1DaysBeforeEarnings:Long Puts,-1,WYNN,Oct27`17,146.0,Put,4.95, $185, $143.51,2017
11174,2017-10-25,Close 1DaysBeforeEarnings:Long Calls,-1,AMZN,Oct27`17,987.5,Call,12.72,-$1057, $972.91,2017
11175,2017-10-25,Close 1DaysBeforeEarnings:Long Puts,-1,ALGN,Oct27`17,197.5,Put,4.8,-$260, $201.75,2017
11176,2017-10-25,Close 1DaysBeforeEarnings:Long Puts,-1,CHTR,Oct27`17,352.5,Put,11.95, $350, $344.91,2017
11177,2017-10-25,Close 1DaysBeforeEarnings:Long Puts,-1,INTC,Oct27`17,40.0,Put,0.4,-$32, $40.78,2017
11178,2017-10-25,Close 1DaysBeforeEarnings:Long Calls,-1,INTC,Oct27`17,40.0,Call,1.17, $34, $40.78,2017
11179,2017-10-25,Close 1DaysBeforeEarnings:Long Calls,-1,CDNS,Nov17`17,42.0,Call,1.42, $11, $42.22,2017
11180,2017-10-25,Close 1DaysBeforeEarnings:Long Puts,-1,CDNS,Nov17`17,42.0,Put,1.18,-$27, $42.22,2017
11181,2017-10-25,Close 1DaysBeforeEarnings:Long Calls,-1,WDC,Oct27`17,85.5,Call,3.45, $94, $87.29,2017
11182,2017-10-25,Close 1DaysBeforeEarnings:Long Puts,-1,GILD,Oct27`17,81.5,Put,2.43, $69, $79.89,2017
11183,2017-10-25,Close 1DaysBeforeEarnings:Long Calls,-1,GILD,Oct27`17,81.5,Call,0.9,-$94, $79.89,2017
11184,2017-10-25,Open 7DaysBeforeEarnings:Long Calls,1,TSLA,Nov3`17,327.5,Call,11.23, , $325.84,2017
11185,2017-10-25,Open 7DaysBeforeEarnings:Long Puts,1,TSLA,Nov3`17,327.5,Put,12.68, , $325.84,2017
11186,2017-10-25,Close 1DaysBeforeEarnings:Long Calls,-1,CHTR,Oct27`17,352.5,Call,4.5,-$306, $344.91,2017
11187,2017-10-25,Close 1DaysBeforeEarnings:Long Puts,-1,MSFT,Oct27`17,78.0,Put,1.06,-$34, $78.63,2017
11188,2017-10-25,Close 1DaysBeforeEarnings:Long Puts,-1,CERN,Nov17`17,72.5,Put,2.53, $33, $71.8,2017
11189,2017-10-25,Close 1DaysBeforeEarnings:Long Calls,-1,CERN,Nov17`17,72.5,Call,1.85,-$71, $71.8,2017
11190,2017-10-25,Close 1DaysBeforeEarnings:Long Puts,-1,EXPE,Oct27`17,155.0,Put,7.85, $285, $147.9,2017
11191,2017-10-25,Close 1DaysBeforeEarnings:Long Calls,-1,EXPE,Oct27`17,155.0,Call,0.75,-$266, $147.9,2017
11192,2017-10-25,Close 1DaysBeforeEarnings:Long Calls,-1,GOOGL,Oct27`17,1002.5,Call,15.0,-$706, $991.46,2017
11193,2017-10-25,Close 1DaysBeforeEarnings:Long Puts,-1,GOOGL,Oct27`17,1002.5,Put,26.1, $355, $991.46,2017
11194,2017-10-25,Close 1DaysBeforeEarnings:Long Puts,-1,BIDU,Oct27`17,265.0,Put,9.18,-$37, $263.04,2017
11195,2017-10-25,Close 1DaysBeforeEarnings:Long Calls,-1,MSFT,Oct27`17,78.0,Call,1.74, $39, $78.63,2017
11196,2017-10-25,Open 7DaysBeforeEarnings:Long Calls,1,CTSH,Nov3`17,74.5,Call,1.55, , $74.25,2017
11197,2017-10-25,Close 1DaysBeforeEarnings:Long Calls,-1,BIDU,Oct27`17,265.0,Call,7.15,-$188, $263.04,2017
11198,2017-10-25,Close 1DaysBeforeEarnings:Long Calls,-1,ALGN,Oct27`17,197.5,Call,9.35, $269, $201.75,2017
11199,2017-10-25,Close 1DaysBeforeEarnings:Long Puts,-1,WDC,Oct27`17,85.5,Put,1.52,-$106, $87.29,2017
11200,2017-10-26,Open 7DaysBeforeEarnings:Long Puts,1,ADP,Nov3`17,118.0,Put,3.2, , $117.3,2017
11201,2017-10-26,Open 7DaysBeforeEarnings:Long Calls,1,ATVI,Nov3`17,62.5,Call,1.65, , $62.06,2017
11202,2017-10-26,Open 7DaysBeforeEarnings:Long Calls,1,DWDP,Nov3`17,73.0,Call,1.0, , $73.05,2017
11203,2017-10-26,Close 1DaysBeforeEarnings:Long Puts,-1,XOM,Oct27`17,83.0,Put,0.33,-$27, $83.47,2017
11204,2017-10-26,Open 7DaysBeforeEarnings:Long Calls,1,ADP,Nov3`17,118.0,Call,2.68, , $117.3,2017
11205,2017-10-26,Close 1DaysBeforeEarnings:Long Calls,-1,XOM,Oct27`17,83.0,Call,0.88, $23, $83.47,2017
11206,2017-10-26,Close 1DaysBeforeEarnings:Long Calls,-1,CVX,Oct27`17,119.0,Call,0.72,-$13, $118.44,2017
11207,2017-10-26,Close 1DaysBeforeEarnings:Long Puts,-1,CVX,Oct27`17,119.0,Put,1.24,-$8, $118.44,2017
11208,2017-10-26,Close 1DaysBeforeEarnings:Long Puts,-1,SHPG,Oct27`17,145.0,Put,7.7, $472, $138.24,2017
11209,2017-10-26,Close 1DaysBeforeEarnings:Long Calls,-1,SHPG,Oct27`17,145.0,Call,0.92,-$229, $138.24,2017
11210,2017-10-26,Open 7DaysBeforeEarnings:Long Puts,1,ATVI,Nov3`17,62.5,Put,2.08, , $62.06,2017
11211,2017-10-26,Close 1DaysBeforeEarnings:Long Calls,-1,MRK,Oct27`17,64.0,Call,0.1,-$51, $61.99,2017
11212,2017-10-26,Open 7DaysBeforeEarnings:Long Puts,1,DWDP,Nov3`17,73.0,Put,0.9, , $73.05,2017
11213,2017-10-26,Open 7DaysBeforeEarnings:Long Puts,1,AAPL,Nov3`17,157.5,Put,3.4, , $157.41,2017
11214,2017-10-26,Open 7DaysBeforeEarnings:Long Calls,1,AAPL,Nov3`17,157.5,Call,3.4, , $157.41,2017
11215,2017-10-26,Open 7DaysBeforeEarnings:Long Calls,1,MELI,Nov17`17,230.0,Call,11.65, , $229,2017
11216,2017-10-26,Open 7DaysBeforeEarnings:Long Puts,1,MELI,Nov17`17,230.0,Put,12.95, , $229,2017
11217,2017-10-26,Open 7DaysBeforeEarnings:Long Calls,1,SBUX,Nov3`17,55.0,Call,1.02, , $54.91,2017
11218,2017-10-26,Close 1DaysBeforeEarnings:Long Puts,-1,MRK,Oct27`17,64.0,Put,2.74, $202, $61.99,2017
11219,2017-10-26,Open 7DaysBeforeEarnings:Long Puts,1,SBUX,Nov3`17,55.0,Put,1.08, , $54.91,2017
11220,2017-10-27,Close 1DaysBeforeEarnings:Long Puts,-1,MDLZ,Nov3`17,41.0,Put,0.96, $30, $40.68,2017
11221,2017-10-27,Close 1DaysBeforeEarnings:Long Calls,-1,MDLZ,Nov3`17,41.0,Call,0.65,-$16, $40.68,2017
11222,2017-10-27,Open 7DaysBeforeEarnings:Long Calls,1,XRAY,Nov17`17,60.0,Call,3.12, , $61.35,2017
11223,2017-10-27,Open 7DaysBeforeEarnings:Long Puts,1,XRAY,Nov17`17,60.0,Put,1.9, , $61.35,2017
11224,2017-10-30,Open 7DaysBeforeEarnings:Long Puts,1,BKNG,Nov10`17,1887.5,Put,63.5, , $1879.73,2017
11225,2017-10-30,Open 7DaysBeforeEarnings:Long Calls,1,BKNG,Nov10`17,1887.5,Call,55.75, , $1879.73,2017
11226,2017-10-30,Open 7DaysBeforeEarnings:Long Calls,1,MYL,Nov10`17,38.5,Call,1.06, , $38.24,2017
11227,2017-10-30,Open 7DaysBeforeEarnings:Long Puts,1,HSIC,Nov17`17,80.0,Put,3.65, , $77.7,2017
11228,2017-10-30,Close 1DaysBeforeEarnings:Long Puts,-1,FISV,Nov17`17,130.0,Put,2.7,-$125, $129.45,2017
11229,2017-10-30,Open 7DaysBeforeEarnings:Long Calls,1,HSIC,Nov17`17,80.0,Call,1.72, , $77.7,2017
11230,2017-10-30,Close 1DaysBeforeEarnings:Long Calls,-1,FISV,Nov17`17,130.0,Call,2.22, $83, $129.45,2017
11231,2017-10-30,Open 7DaysBeforeEarnings:Long Puts,1,MYL,Nov10`17,38.5,Put,1.31, , $38.24,2017
11232,2017-10-30,Close 1DaysBeforeEarnings:Long Calls,-1,VRSK,Nov17`17,85.0,Call,1.88,-$5, $84.7,2017
11233,2017-10-30,Close 1DaysBeforeEarnings:Long Puts,-1,IDXX,Nov17`17,165.0,Put,5.95,-$75, $164.41,2017
11234,2017-10-30,Close 1DaysBeforeEarnings:Long Calls,-1,IDXX,Nov17`17,165.0,Call,5.45, $114, $164.41,2017
11235,2017-10-30,Open 7DaysBeforeEarnings:Long Puts,1,SWKS,Nov10`17,112.0,Put,3.65, , $112,2017
11236,2017-10-30,Close 1DaysBeforeEarnings:Long Calls,-1,EA,Nov3`17,114.0,Call,5.5, $231, $117.58,2017
11237,2017-10-30,Close 1DaysBeforeEarnings:Long Puts,-1,EA,Nov3`17,114.0,Put,1.88,-$184, $117.58,2017
11238,2017-10-30,Open 7DaysBeforeEarnings:Long Puts,1,MCHP,Nov17`17,95.0,Put,2.58, , $95.21,2017
11239,2017-10-30,Open 7DaysBeforeEarnings:Long Calls,1,SWKS,Nov10`17,112.0,Call,3.65, , $112,2017
11240,2017-10-30,Open 7DaysBeforeEarnings:Long Calls,1,MCHP,Nov17`17,95.0,Call,2.95, , $95.21,2017
11241,2017-10-30,Close 40%CloseAfterGains:Long Puts,-1,AAPL,Nov3`17,157.5,Put,0.82,-$258, $166.72,2017
11242,2017-10-30,Close 40%CloseAfterGains:Long Calls,-1,AAPL,Nov3`17,157.5,Call,10.23, $682, $166.72,2017
11243,2017-10-30,Close 1DaysBeforeEarnings:Long Puts,-1,CHKP,Nov17`17,120.0,Put,6.4, $85, $116.49,2017
11244,2017-10-30,Close 1DaysBeforeEarnings:Long Calls,-1,CHKP,Nov17`17,120.0,Call,2.9,-$1, $116.49,2017
11245,2017-10-30,Close 1DaysBeforeEarnings:Long Puts,-1,VRSK,Nov17`17,85.0,Put,2.12, $12, $84.7,2017
11246,2017-10-30,Close 1DaysBeforeEarnings:Long Calls,-1,PFE,Nov3`17,36.5,Call,0.11,-$24, $35.15,2017
11247,2017-10-30,Close 1DaysBeforeEarnings:Long Puts,-1,PFE,Nov3`17,36.5,Put,1.51, $94, $35.15,2017
11248,2017-10-30,Close 1DaysBeforeEarnings:Long Puts,-1,INCY,Nov17`17,115.0,Put,4.55,-$80, $114.24,2017
11249,2017-10-30,Close 1DaysBeforeEarnings:Long Calls,-1,INCY,Nov17`17,115.0,Call,3.9,-$61, $114.24,2017
11250,2017-10-31,Close 1DaysBeforeEarnings:Long Calls,-1,CTRP,Nov3`17,47.5,Call,1.68, $27, $47.89,2017
11251,2017-10-31,Close 1DaysBeforeEarnings:Long Calls,-1,LBTYK,Nov17`17,30.0,Call,0.85,-$24, $29.89,2017
11252,2017-10-31,Close 1DaysBeforeEarnings:Long Puts,-1,LBTYK,Nov17`17,30.0,Put,0.95, $3, $29.89,2017
11253,2017-10-31,Open 7DaysBeforeEarnings:Long Calls,1,MAR,Nov10`17,120.0,Call,2.72, , $119.48,2017
11254,2017-10-31,Close 1DaysBeforeEarnings:Long Puts,-1,TSLA,Nov3`17,327.5,Put,9.48,-$320, $331.53,2017
11255,2017-10-31,Close 1DaysBeforeEarnings:Long Calls,-1,TSLA,Nov3`17,327.5,Call,13.7, $246, $331.53,2017
11256,2017-10-31,Close 40%CloseAfterGains:Long Puts,-1,MYL,Nov10`17,38.5,Put,3.35, $204, $35.71,2017
11257,2017-10-31,Open 7DaysBeforeEarnings:Long Calls,1,TTWO,Nov10`17,111.0,Call,4.45, , $110.65,2017
11258,2017-10-31,Open 7DaysBeforeEarnings:Long Puts,1,TTWO,Nov10`17,111.0,Put,4.4, , $110.65,2017
11259,2017-10-31,Open 7DaysBeforeEarnings:Long Puts,1,MAR,Nov10`17,120.0,Put,3.3, , $119.48,2017
11260,2017-10-31,Close 40%CloseAfterGains:Long Calls,-1,MYL,Nov10`17,38.5,Call,0.51,-$56, $35.71,2017
11261,2017-10-31,Close 1DaysBeforeEarnings:Long Puts,-1,QCOM,Nov3`17,54.0,Put,3.45, $213, $51.01,2017
11262,2017-10-31,Close 1DaysBeforeEarnings:Long Puts,-1,CTRP,Nov3`17,47.5,Put,1.3,-$25, $47.89,2017
11263,2017-10-31,Close 1DaysBeforeEarnings:Long Puts,-1,FB,Nov3`17,170.0,Put,1.09,-$301, $180.06,2017
11264,2017-10-31,Close 1DaysBeforeEarnings:Long Calls,-1,CTSH,Nov3`17,74.5,Call,2.35, $79, $75.67,2017
11265,2017-10-31,Close 1DaysBeforeEarnings:Long Puts,-1,CTSH,Nov3`17,74.5,Put,1.17,-$58, $75.67,2017
11266,2017-10-31,Close 1DaysBeforeEarnings:Long Calls,-1,QCOM,Nov3`17,54.0,Call,0.44,-$80, $51.01,2017
11267,2017-10-31,Close 1DaysBeforeEarnings:Long Calls,-1,FB,Nov3`17,170.0,Call,11.23, $657, $180.06,2017
11268,2017-10-31,Close 1DaysBeforeEarnings:Long Puts,-1,LBTYA,Nov17`17,32.5,Put,2.0, $18, $30.85,2017
11269,2017-10-31,Close 1DaysBeforeEarnings:Long Calls,-1,LBTYA,Nov17`17,32.5,Call,0.32,-$21, $30.85,2017
11270,2017-10-31,Close 1DaysBeforeEarnings:Long Puts,-1,SYMC,Nov3`17,32.5,Put,1.08, , $32.5,2017
11271,2017-10-31,Close 1DaysBeforeEarnings:Long Calls,-1,SYMC,Nov3`17,32.5,Call,1.08, $31, $32.5,2017
11272,2017-11-01,Close 1DaysBeforeEarnings:Long Puts,-1,ADP,Nov3`17,118.0,Put,4.1, $90, $115.4,2017
11273,2017-11-01,Open 7DaysBeforeEarnings:Long Puts,1,FOXA,Nov10`17,26.0,Put,0.6, , $25.98,2017
11274,2017-11-01,Close 1DaysBeforeEarnings:Long Calls,-1,ADP,Nov3`17,118.0,Call,1.45,-$124, $115.4,2017
11275,2017-11-01,Open 7DaysBeforeEarnings:Long Calls,1,HOLX,Nov17`17,38.0,Call,1.65, , $38.2,2017
11276,2017-11-01,Open 7DaysBeforeEarnings:Long Puts,1,HOLX,Nov17`17,38.0,Put,1.4, , $38.2,2017
11277,2017-11-01,Close 1DaysBeforeEarnings:Long Calls,-1,MELI,Nov17`17,230.0,Call,19.0, $734, $239.02,2017
11278,2017-11-01,Open 7DaysBeforeEarnings:Long Calls,1,FOX,Nov17`17,25.0,Call,0.88, , $25.38,2017
11279,2017-11-01,Close 1DaysBeforeEarnings:Long Puts,-1,MELI,Nov17`17,230.0,Put,9.65,-$330, $239.02,2017
11280,2017-11-01,Close 1DaysBeforeEarnings:Long Calls,-1,SBUX,Nov3`17,55.0,Call,1.15, $12, $55.13,2017
11281,2017-11-01,Close 1DaysBeforeEarnings:Long Puts,-1,SBUX,Nov3`17,55.0,Put,1.0,-$8, $55.13,2017
11282,2017-11-01,Close 1DaysBeforeEarnings:Long Puts,-1,ATVI,Nov3`17,62.5,Put,0.86,-$122, $65.33,2017
11283,2017-11-01,Close 1DaysBeforeEarnings:Long Calls,-1,ATVI,Nov3`17,62.5,Call,3.6, $194, $65.33,2017
11284,2017-11-01,Open 7DaysBeforeEarnings:Long Puts,1,FOX,Nov17`17,25.0,Put,0.5, , $25.38,2017
11285,2017-11-01,Open 7DaysBeforeEarnings:Long Calls,1,FOXA,Nov10`17,26.0,Call,0.6, , $25.98,2017
